Timestamp,Ax,Ay,Az,Rx,Ry,Rz
2025-07-11 17:46:30,-0.44,0.13,10.4,0.09,-0.44,0.07
2025-07-11 17:46:30,-0.02,0.11,11.38,-0.51,-0.22,0.06
2025-07-11 17:46:30,-0.02,0.1,11.36,-0.52,-0.23,0.05
2025-07-11 17:46:30,-0.2,-0.35,10.39,0.12,0.19,-0.08
2025-07-11 17:46:30,-0.23,-0.33,10.38,0.13,0.19,-0.08
2025-07-11 17:46:30,-0.38,-0.11,10.58,-0.62,0.55,0.13
2025-07-11 17:46:30,-0.37,-0.07,10.61,-0.64,0.58,0.12
2025-07-11 17:46:30,-0.26,0.0,10.61,-0.67,0.61,0.11
2025-07-11 17:46:30,-0.48,-0.9,10.59,0.07,-0.12,-0.04
2025-07-11 17:46:30,-0.46,-0.9,10.5,0.08,-0.12,-0.03
2025-07-11 17:46:30,-0.33,-0.54,10.5,0.09,-0.03,0.05
2025-07-11 17:46:31,-0.34,-0.53,10.5,0.09,-0.03,0.06
2025-07-11 17:46:31,0.06,-0.36,10.47,0.16,-0.07,0.22
2025-07-11 17:46:31,0.02,-0.39,10.44,0.15,-0.07,0.22
2025-07-11 17:46:31,-0.09,-0.23,10.66,0.04,0.01,0.03
2025-07-11 17:46:31,-0.08,-0.26,10.65,0.06,0.04,0.03
2025-07-11 17:46:31,-0.13,-0.23,10.62,0.07,0.06,0.04
2025-07-11 17:46:31,-0.21,-0.05,10.43,-0.01,-0.02,0.03
2025-07-11 17:46:31,-0.22,-0.05,10.44,-0.01,-0.02,0.03
2025-07-11 17:46:31,-0.2,-0.08,10.41,-0.01,-0.01,0.03
2025-07-11 17:46:31,-0.22,-0.08,10.41,-0.01,-0.01,0.03
2025-07-11 17:46:31,-0.24,-0.04,10.37,0.01,-0.0,0.02
2025-07-11 17:46:31,-0.24,-0.04,10.38,0.01,-0.01,0.02
2025-07-11 17:46:31,-0.21,-0.04,10.33,-0.02,-0.02,0.03
2025-07-11 17:46:31,-0.22,-0.02,10.29,-0.03,-0.03,0.03
2025-07-11 17:46:31,-0.21,-0.03,10.4,0.02,0.03,0.04
2025-07-11 17:46:31,-0.21,-0.02,10.4,0.02,0.03,0.04
2025-07-11 17:46:31,-0.23,-0.02,10.4,0.02,0.03,0.04
2025-07-11 17:46:32,-0.23,-0.05,10.46,-0.02,-0.03,0.02
2025-07-11 17:46:32,-0.21,-0.06,10.47,-0.02,-0.02,0.02
2025-07-11 17:46:32,-0.23,-0.04,10.44,-0.01,0.0,0.03
2025-07-11 17:46:32,-0.25,-0.03,10.4,-0.01,0.0,0.03
2025-07-11 17:46:32,-0.25,-0.01,10.44,-0.04,-0.02,0.05
2025-07-11 17:46:32,-0.26,-0.02,10.43,-0.04,-0.02,0.05
2025-07-11 17:46:32,-0.26,-0.1,10.44,-0.06,0.02,0.07
2025-07-11 17:46:32,-0.27,-0.09,10.44,-0.06,0.02,0.07
2025-07-11 17:46:32,-0.37,-0.23,10.25,-0.12,-0.07,-0.02
