Timestamp,IR,BPM,HR
2025-07-11 17:42:21,120023.0,123.97,89.0
2025-07-11 17:42:21,119998.0,123.97,89.0
2025-07-11 17:42:21,120036.0,123.97,89.0
2025-07-11 17:42:21,120064.0,123.97,89.0
2025-07-11 17:42:21,120093.0,123.97,89.0
2025-07-11 17:42:21,120132.0,123.97,89.0
2025-07-11 17:42:21,120221.0,123.97,89.0
2025-07-11 17:42:21,120391.0,123.97,89.0
2025-07-11 17:42:21,120439.0,123.97,89.0
2025-07-11 17:42:21,120473.0,123.97,89.0
2025-07-11 17:42:21,120459.0,123.97,89.0
2025-07-11 17:42:21,120508.0,123.97,89.0
2025-07-11 17:42:21,120534.0,123.97,89.0
2025-07-11 17:42:21,120537.0,123.97,89.0
2025-07-11 17:42:21,120533.0,123.97,89.0
2025-07-11 17:42:21,120636.0,123.97,89.0
2025-07-11 17:42:21,120610.0,123.97,89.0
2025-07-11 17:42:21,120082.0,123.97,89.0
2025-07-11 17:42:22,119998.0,123.97,89.0
2025-07-11 17:42:22,119949.0,72.82,86.0
2025-07-11 17:42:22,119929.0,72.82,86.0
2025-07-11 17:42:22,119956.0,72.82,86.0
2025-07-11 17:42:22,119910.0,72.82,86.0
2025-07-11 17:42:22,119882.0,72.82,86.0
2025-07-11 17:42:22,119890.0,72.82,86.0
2025-07-11 17:42:22,119925.0,72.82,86.0
2025-07-11 17:42:22,119938.0,72.82,86.0
2025-07-11 17:42:22,120192.0,72.82,86.0
2025-07-11 17:42:22,120245.0,72.82,86.0
2025-07-11 17:42:22,120236.0,72.82,86.0
2025-07-11 17:42:22,120329.0,72.82,86.0
2025-07-11 17:42:22,120346.0,72.82,86.0
2025-07-11 17:42:22,120363.0,72.82,86.0
2025-07-11 17:42:22,120360.0,72.82,86.0
2025-07-11 17:42:22,120447.0,72.82,86.0
2025-07-11 17:42:22,120446.0,72.82,86.0
2025-07-11 17:42:22,120453.0,72.82,86.0
2025-07-11 17:42:22,120484.0,72.82,86.0
